text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
If you have a conviction but then it offends a self righteous minority so you dilute your conviction it turns into an ideal instead #Telstra,FALSE,0,NA,14/04/2016 6:28,FALSE,NA,7.20499E+17,NA,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for i<U+039F>S</a>",the_howie,1,FALSE,FALSE,NA,NA
RT @GetUp: glad Telstra has explained their step back from equality isn't a step back from equality (hot tip: it is) #telstra https://t.co/…,FALSE,0,NA,14/04/2016 6:24,FALSE,NA,7.20498E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",FiSugden,40,TRUE,FALSE,NA,NA
But as soon as my contracts are up I'm moving ships! #telstra #mariageequality,FALSE,0,NA,14/04/2016 6:24,FALSE,NA,7.20498E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RBFBeauty,0,FALSE,FALSE,NA,NA
RT @GetUp: glad Telstra has explained their step back from equality isn't a step back from equality (hot tip: it is) #telstra https://t.co/…,FALSE,0,NA,14/04/2016 6:20,FALSE,NA,7.20497E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",GeekinSydney,40,TRUE,FALSE,NA,NA
The Church and its weakening grip over #Telstra and taxes https://t.co/Ke3tr6W0cr https://t.co/XIt6nXyYYe,FALSE,0,NA,14/04/2016 6:18,FALSE,NA,7.20497E+17,NA,"<a href=""http://leadstories.com"" rel=""nofollow"">Lead Stories Feed Publisher</a>",australizer,0,FALSE,FALSE,NA,NA
#marriageequality #catholicchurch #telstra #auspol https://t.co/GFygcHhi9W,FALSE,2,NA,14/04/2016 6:17,FALSE,NA,7.20496E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",2Rhinestone,1,FALSE,FALSE,NA,NA
"RT @Talaolp: @JasonClareMP #Telstra is being paid $1.6 billion by #NBN 
https://t.co/vxRqJPGXok 
#Auspol #LNP #Turnbull 
#ALP https://t.co/…",FALSE,0,NA,14/04/2016 6:09,FALSE,NA,7.20494E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",banas51,5,TRUE,FALSE,NA,NA
@leathalism I'm also waiting for Catholic Church to call Malcolm Turnbull regarding Mathew 19:21 https://t.co/cqGQkaFjTC #Telstra,FALSE,1,leathalism,14/04/2016 6:09,FALSE,7.20493E+17,7.20494E+17,2649577926,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",64AnthonyP,0,FALSE,FALSE,NA,NA
RT @loufro: Go @joshpallas !! <ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BD><ed><U+00B1><U+008F> #marriageequality #Telstra  https://t.co/nCEFOefoEt,FALSE,0,NA,14/04/2016 6:06,FALSE,NA,7.20493E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",annejparker,1,TRUE,FALSE,NA,NA
#Telstra’s Marriage Equality Support As Unreliable As Their Services https://t.co/7SLhcgrmp2,FALSE,0,NA,14/04/2016 6:05,FALSE,NA,7.20493E+17,NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",GRCasino,0,FALSE,FALSE,NA,NA
RT @GetUp: glad Telstra has explained their step back from equality isn't a step back from equality (hot tip: it is) #telstra https://t.co/…,FALSE,0,NA,14/04/2016 6:03,FALSE,NA,7.20493E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",kiwipaulb,40,TRUE,FALSE,NA,NA
RT @MrDenmore: How about we organise a consumer boycott of #Telstra for bowing to the medieval bigots and child abusers of the Catholic Chu…,FALSE,0,NA,14/04/2016 6:01,FALSE,NA,7.20492E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",SeanBradbery,67,TRUE,FALSE,NA,NA
"#Telstra removed its support for same sex #marriage, allegedly due to pressure from the #Catholic Church via @BIAUS) https://t.co/MZpLKHxVDe",FALSE,0,NA,14/04/2016 5:47,FALSE,NA,7.20489E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",FruitsinSuitsHK,0,FALSE,FALSE,NA,NA
#Telstra denies Catholic pressure forced it to abandon marriage equality campaign... https://t.co/AbtW41X5Fu https://t.co/eiOe6m5bxn,FALSE,0,NA,14/04/2016 5:46,FALSE,NA,7.20488E+17,NA,"<a href=""http://leadstories.com"" rel=""nofollow"">Lead Stories Feed Publisher</a>",Timesolizer,0,FALSE,FALSE,NA,NA
Shame on you #Telstra,FALSE,0,NA,14/04/2016 5:39,FALSE,NA,7.20487E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DickonFarmar,0,FALSE,FALSE,NA,NA
RT @DJDanMurphy: After @Telstra's removal of gay marriage support @VodafoneAU &amp; @Optus could set up a webpage to help switch #Telstra custo…,FALSE,0,NA,14/04/2016 5:31,FALSE,NA,7.20485E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",PaulZahra2,30,TRUE,FALSE,NA,NA
RT @GetUp: glad Telstra has explained their step back from equality isn't a step back from equality (hot tip: it is) #telstra https://t.co/…,FALSE,0,NA,14/04/2016 5:30,FALSE,NA,7.20484E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",urbanoffroad,40,TRUE,FALSE,NA,NA
#Telstra denies Catholic pressure forced it to abandon marriage equality campaign... https://t.co/uHq4SoYA2e https://t.co/YXAGf4ipDv,FALSE,0,NA,14/04/2016 5:17,FALSE,NA,7.20481E+17,NA,"<a href=""http://leadstories.com"" rel=""nofollow"">Lead Stories Feed Publisher</a>",australizer,0,FALSE,FALSE,NA,NA
RT @GetUp: glad Telstra has explained their step back from equality isn't a step back from equality (hot tip: it is) #telstra https://t.co/…,FALSE,0,NA,14/04/2016 5:09,FALSE,NA,7.20479E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Samara_McCann,40,TRUE,FALSE,NA,NA
RT @Aqua_Man_Om: Such a massive bad decision #Telstra You have just damaged your brand so badly by caving in to them #FOOLISH https://t.co/…,FALSE,0,NA,14/04/2016 5:02,FALSE,NA,7.20477E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",myth_julie,2,TRUE,FALSE,NA,NA
@mpesce IMHO given the public hammering #telstra is taking - any CEO worth their salt is going to think twice about making the same mistake.,FALSE,1,mpesce,14/04/2016 5:00,FALSE,7.20416E+17,7.20477E+17,3099501,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Fentonthedragon,0,FALSE,FALSE,NA,NA
Telco's like #Optus #Telstra Rip the Australian People off especially with the amount of Credit/Data given to Pre-paid Customers #auspol,FALSE,0,NA,14/04/2016 4:54,FALSE,NA,7.20475E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Margi1959,0,FALSE,FALSE,NA,NA
RT @CosmicRami: Oh the burn. #Telstra <ed><U+00A0><U+00BD><ed><U+00B4><U+00A5><ed><U+00A0><U+00BD><ed><U+00B4><U+00A5><ed><U+00A0><U+00BD><ed><U+00B4><U+00A5> https://t.co/w7hTfAxbaG,FALSE,0,NA,14/04/2016 4:46,FALSE,NA,7.20473E+17,NA,"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>",dracophile42,43,TRUE,FALSE,NA,NA
"RT @CosmicRami: #Telstra CEO: ""We support it just staying out of it""

Bruce Springsteen: ""Screw the money, I have principles""

Note. The. D…",FALSE,0,NA,14/04/2016 4:45,FALSE,NA,7.20473E+17,NA,"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>",dracophile42,7,TRUE,FALSE,NA,NA
RT @GetUp: glad Telstra has explained their step back from equality isn't a step back from equality (hot tip: it is) #telstra https://t.co/…,FALSE,0,NA,14/04/2016 4:45,FALSE,NA,7.20473E+17,NA,"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>",dracophile42,40,TRUE,FALSE,NA,NA
"RT @MrDenmore: In trying to appease both gays and Catholics, isn't #Telstra assuming there is no overlap between the two?",FALSE,0,NA,14/04/2016 4:37,FALSE,NA,7.20471E+17,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",3wombats,9,TRUE,FALSE,NA,NA
"RT @MGRANT65: #Telstra
#hate
#auspol

Direct. Just like the church was in demanding you follow their diktat

@Telstra https://t.co/rKFjU5qv…",FALSE,0,NA,14/04/2016 4:34,FALSE,NA,7.2047E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Bryan_Field15,7,TRUE,FALSE,NA,NA
"Interesting #telstra understands your business needs but not your sexuality. 
I don't get it.",FALSE,1,NA,14/04/2016 4:33,FALSE,NA,7.2047E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Craigles60Craig,0,FALSE,FALSE,NA,NA
@davidthodey Please come back and fix #Telstra!,FALSE,0,davidthodey,14/04/2016 4:31,FALSE,NA,7.20469E+17,24996800,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",habboqueenswag,0,FALSE,FALSE,NA,NA
"RT @MGRANT65: #Telstra
#hate
#auspol

Direct. Just like the church was in demanding you follow their diktat

@Telstra https://t.co/rKFjU5qv…",FALSE,0,NA,14/04/2016 4:30,FALSE,NA,7.20469E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",bradthegunn,7,TRUE,FALSE,NA,NA
"RT @MGRANT65: #Telstra
#hate
#auspol

Direct. Just like the church was in demanding you follow their diktat

@Telstra https://t.co/rKFjU5qv…",FALSE,0,NA,14/04/2016 4:30,FALSE,NA,7.20469E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",wendyemily2,7,TRUE,FALSE,NA,NA
"RT @CraigOnToast: Today's #gaytime thanks for #marriageequality support goes to @Bankwest &amp; @Optus. You're Golden <U+2764><U+FE0F>! 
#telstra https://t.c…",FALSE,0,NA,14/04/2016 4:29,FALSE,NA,7.20469E+17,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",nkmccallum,1,TRUE,FALSE,NA,NA
"RT @Cuff_S: So @BundyB tried to blame #TwitterDown on #Telstra but with that recovery time, we agreed that was inconceivable.",FALSE,0,NA,14/04/2016 4:26,FALSE,NA,7.20468E+17,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",girlgerms,1,TRUE,FALSE,NA,NA
"So @BundyB tried to blame #TwitterDown on #Telstra but with that recovery time, we agreed that was inconceivable.",FALSE,7,NA,14/04/2016 4:25,FALSE,NA,7.20468E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Cuff_S,1,FALSE,FALSE,NA,NA
RT @RealShaunCaleb: My open letter to #telstra @andy_penn #marriageequality https://t.co/kHqSvFsn0z,FALSE,0,NA,14/04/2016 4:14,FALSE,NA,7.20465E+17,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",ChunkyFella,2,TRUE,FALSE,NA,NA
RT @Tysonyoung_: #Telstra and #AndrewPenn are the Catholic Churches lap dogs: https://t.co/H2AHA5U0Uu,FALSE,0,NA,14/04/2016 4:14,FALSE,NA,7.20465E+17,NA,"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>",ecodigitography,1,TRUE,FALSE,NA,NA
#Telstra and #AndrewPenn are the Catholic Churches lap dogs: https://t.co/H2AHA5U0Uu,FALSE,0,NA,14/04/2016 4:14,FALSE,NA,7.20465E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tysonyoung_,1,FALSE,FALSE,NA,NA
What a load of #Telstra BS. We support equality but we equally support intolerance!  https://t.co/HIDQcYmnDS,FALSE,1,NA,14/04/2016 4:12,FALSE,NA,7.20465E+17,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",srdheath,0,FALSE,FALSE,NA,NA
RT @australian: #Telstra retreats from a campaign pushing for same-sex marriage after pressure from the Catholic Church. https://t.co/JtgXF…,FALSE,0,NA,14/04/2016 4:12,FALSE,NA,7.20465E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",lyllelan,14,TRUE,FALSE,NA,NA
RT @GetUp: glad Telstra has explained their step back from equality isn't a step back from equality (hot tip: it is) #telstra https://t.co/…,FALSE,0,NA,14/04/2016 4:12,FALSE,NA,7.20465E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",lyllelan,40,TRUE,FALSE,NA,NA
What about you @VodafoneAU? Do you support marriage equality (unlike your competitor @Telstra). I need to move ASAP #shame #telstra #shame,FALSE,1,NA,14/04/2016 4:10,FALSE,NA,7.20464E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",lyllelan,0,FALSE,FALSE,NA,NA
"RT @MrDenmore: In trying to appease both gays and Catholics, isn't #Telstra assuming there is no overlap between the two?",FALSE,0,NA,14/04/2016 4:10,FALSE,NA,7.20464E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",JennyPescud,9,TRUE,FALSE,NA,NA
Go @joshpallas !! <ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BD><ed><U+00B1><U+008F> #marriageequality #Telstra  https://t.co/nCEFOefoEt,FALSE,2,NA,14/04/2016 4:10,FALSE,NA,7.20464E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",loufro,1,FALSE,FALSE,NA,NA
We tried to sign up a $15k contract this week - and they were disinterested - ahh yes BIG GOVT  CONTRACTS - GO #Telstra @alicesttu,FALSE,0,alicesttu,14/04/2016 4:08,FALSE,7.20461E+17,7.20464E+17,2810037368,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",ATWNetworking,0,FALSE,FALSE,NA,NA
#Telstra CEO @andy_penn tries desperately (and unsuccessfully) to back-pedal on PR disaster. https://t.co/5hMtmTqcZs #AUSPOL,FALSE,1,NA,14/04/2016 4:05,FALSE,NA,7.20463E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RealShaunCaleb,0,FALSE,FALSE,NA,NA
"RT @MrDenmore: In trying to appease both gays and Catholics, isn't #Telstra assuming there is no overlap between the two?",FALSE,0,NA,14/04/2016 4:04,FALSE,NA,7.20463E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",guytaur,9,TRUE,FALSE,NA,NA
You're such an embarrassment @Telstra. I'll be shopping for a new carrier ASAP. #shame #Telstra #shame <ed><U+00A0><U+00BD><ed><U+00B6><U+0095><ed><U+00A0><U+00BD><ed><U+00B6><U+0095><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB><ed><U+00A0><U+00BD><ed><U+00B6><U+0095><ed><U+00A0><U+00BC><ed><U+00BF><U+00BC><ed><U+00A0><U+00BD><ed><U+00B6><U+0095><ed><U+00A0><U+00BC><ed><U+00BF><U+00BF>,FALSE,2,NA,14/04/2016 4:02,FALSE,NA,7.20462E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",lyllelan,0,FALSE,FALSE,NA,NA
"RT @craigjack36: #Telstra we support #SSM but we arent going to tell anyone we do 
So to keep the airways clear for Bigots 
#auspol  https:…",FALSE,0,NA,14/04/2016 4:01,FALSE,NA,7.20462E+17,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",HazRobert,2,TRUE,FALSE,NA,NA
RT @GetUp: glad Telstra has explained their step back from equality isn't a step back from equality (hot tip: it is) #telstra https://t.co/…,FALSE,0,NA,14/04/2016 4:01,FALSE,NA,7.20462E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",GutterTwits,40,TRUE,FALSE,NA,NA
RT @CosmicRami: Guess the #Telstra Disco Phone Booths during Mardi Gras were a selfless act and not a pink washing brand exercise?  https:/…,FALSE,0,NA,14/04/2016 4:01,FALSE,NA,7.20462E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",JamisonParker,7,TRUE,FALSE,NA,NA
RT @CosmicRami: Oh the burn. #Telstra <ed><U+00A0><U+00BD><ed><U+00B4><U+00A5><ed><U+00A0><U+00BD><ed><U+00B4><U+00A5><ed><U+00A0><U+00BD><ed><U+00B4><U+00A5> https://t.co/w7hTfAxbaG,FALSE,0,NA,14/04/2016 4:00,FALSE,NA,7.20462E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",amajdandzic1,43,TRUE,FALSE,NA,NA
RT @artbylynettag: Catholic Church silences #Telstra on same-sex marriage #thedrum #auspol #MarriageEquality @_Malcontent_ https://t.co/xMj…,FALSE,0,NA,14/04/2016 4:00,FALSE,NA,7.20462E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",SuckMyLEFTJuan,63,TRUE,FALSE,NA,NA
Telstra losing its Thodey-mojo to reawaken old memories https://t.co/1lwxYVEKmr #company #customers #telstra,FALSE,0,NA,14/04/2016 4:00,FALSE,NA,7.20462E+17,NA,"<a href=""http://www.geekjournal.net"" rel=""nofollow"">Geekjournal</a>",GeekJournalNews,0,FALSE,FALSE,NA,NA
RT @CosmicRami: Oh the burn. #Telstra <ed><U+00A0><U+00BD><ed><U+00B4><U+00A5><ed><U+00A0><U+00BD><ed><U+00B4><U+00A5><ed><U+00A0><U+00BD><ed><U+00B4><U+00A5> https://t.co/w7hTfAxbaG,FALSE,0,NA,14/04/2016 3:59,FALSE,NA,7.20461E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",SuckMyLEFTJuan,43,TRUE,FALSE,NA,NA
"RT @MrDenmore: In trying to appease both gays and Catholics, isn't #Telstra assuming there is no overlap between the two?",FALSE,0,NA,14/04/2016 3:59,FALSE,NA,7.20461E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",lyllelan,9,TRUE,FALSE,NA,NA
RT @JacobRCarson: Hell of a way to come back from those PR troubles you've been having lately #Telstra,FALSE,0,NA,14/04/2016 3:59,FALSE,NA,7.20461E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",suthernx,6,TRUE,FALSE,NA,NA
"RT @MGRANT65: #Telstra
#hate
#auspol

Direct. Just like the church was in demanding you follow their diktat

@Telstra https://t.co/rKFjU5qv…",FALSE,0,NA,14/04/2016 3:59,FALSE,NA,7.20461E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",mcreal15,7,TRUE,FALSE,NA,NA
"RT @craigjack36: Has the Catholic Church sent the same threatening letter to Banks to stop them lending to Gays yet

#Telstra #auspol https…",FALSE,0,NA,14/04/2016 3:58,FALSE,NA,7.20461E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",comicrobbrown,36,TRUE,FALSE,NA,NA
"Today's #gaytime thanks for #marriageequality support goes to @Bankwest &amp; @Optus. You're Golden <U+2764><U+FE0F>! 
#telstra https://t.co/mcmP5x51zG",FALSE,5,NA,14/04/2016 3:58,FALSE,NA,7.20461E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",CraigOnToast,1,FALSE,FALSE,NA,NA
Ask LH: Can I Get Out Of My #Telstra Contract For... https://t.co/ojLFekkPz7,FALSE,2,NA,14/04/2016 3:58,FALSE,NA,7.20461E+17,NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>",alicesttu,0,FALSE,FALSE,NA,NA
RT @CosmicRami: Oh the burn. #Telstra <ed><U+00A0><U+00BD><ed><U+00B4><U+00A5><ed><U+00A0><U+00BD><ed><U+00B4><U+00A5><ed><U+00A0><U+00BD><ed><U+00B4><U+00A5> https://t.co/w7hTfAxbaG,FALSE,0,NA,14/04/2016 3:58,FALSE,NA,7.20461E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",suthernx,43,TRUE,FALSE,NA,NA
"RT @craigjack36: Has the Catholic Church sent the same threatening letter to Banks to stop them lending to Gays yet

#Telstra #auspol https…",FALSE,0,NA,14/04/2016 3:58,FALSE,NA,7.20461E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",suthernx,36,TRUE,FALSE,NA,NA
RT @artbylynettag: Catholic Church silences #Telstra on same-sex marriage #thedrum #auspol #MarriageEquality @_Malcontent_ https://t.co/xMj…,FALSE,0,NA,14/04/2016 3:58,FALSE,NA,7.20461E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",suthernx,63,TRUE,FALSE,NA,NA
"RT @CosmicRami: #Telstra CEO: ""We support it just staying out of it""

Bruce Springsteen: ""Screw the money, I have principles""

Note. The. D…",FALSE,0,NA,14/04/2016 3:58,FALSE,NA,7.20461E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",suthernx,7,TRUE,FALSE,NA,NA
RT @GetUp: glad Telstra has explained their step back from equality isn't a step back from equality (hot tip: it is) #telstra https://t.co/…,FALSE,0,NA,14/04/2016 3:58,FALSE,NA,7.20461E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",suthernx,40,TRUE,FALSE,NA,NA
"RT @MrDenmore: In trying to appease both gays and Catholics, isn't #Telstra assuming there is no overlap between the two?",FALSE,0,NA,14/04/2016 3:57,FALSE,NA,7.20461E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",suthernx,9,TRUE,FALSE,NA,NA
"RT @BWNaylor: @Telstra has found a way to travel back to 1953: https://t.co/yt4agkb50W Don't tolerate bigots people, cancel your account. #…",FALSE,0,NA,14/04/2016 3:57,FALSE,NA,7.20461E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",suthernx,2,TRUE,FALSE,NA,NA
RT @domknight: I predict #Telstra will end up giving give free data to same-sex marriage supporters this Sunday https://t.co/h8Swm4BhHW,FALSE,0,NA,14/04/2016 3:57,FALSE,NA,7.20461E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",suthernx,29,TRUE,FALSE,NA,NA
"RT @MGRANT65: #Telstra
#hate
#auspol

Direct. Just like the church was in demanding you follow their diktat

@Telstra https://t.co/rKFjU5qv…",FALSE,0,NA,14/04/2016 3:57,FALSE,NA,7.20461E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",suthernx,7,TRUE,FALSE,NA,NA
